0.050	50.60358	6.48743e+00
0.100	110.98545	1.56577e+01
0.150	170.52489	2.43142e+01
0.200	219.88820	2.74527e+01
0.250	240.64678	2.92039e+01
0.300	251.97493	2.34984e+01
0.350	276.22793	2.72004e+01
0.400	273.76143	2.78771e+01
0.450	280.30975	2.22102e+01
0.500	298.17634	2.29032e+01
0.550	295.76720	1.65276e+01
0.600	293.85388	2.67193e+01
0.650	296.09434	2.32572e+01
0.700	285.40698	1.50448e+01
0.750	300.20586	3.07603e+01
0.800	307.01306	3.14672e+01
0.850	297.61519	2.42064e+01
0.900	313.04272	3.08337e+01
0.950	313.57015	3.64288e+01
1.000	297.61547	3.71592e+01
1.050	317.30642	2.53609e+01
