0.050	9.80998	6.26874e-01
0.100	11.20958	3.93270e-01
0.150	16.52953	2.52869e+00
0.200	20.87404	1.79306e+00
0.250	23.82660	1.52485e+00
0.300	26.05946	1.09153e+00
0.350	27.67219	9.79208e-01
0.400	27.94735	1.44441e+00
0.450	29.21215	1.42287e+00
0.500	29.59738	1.27299e+00
0.550	31.05708	1.22666e+00
0.600	31.77114	8.13004e-01
0.650	31.99138	1.06215e+00
0.700	32.03979	1.17032e+00
0.750	33.67400	1.61677e+00
0.800	33.10094	7.61904e-01
0.850	33.38751	7.11127e-01
0.900	33.58795	1.18804e+00
0.950	33.41987	9.99975e-01
1.000	34.15378	1.45234e+00
1.050	34.34432	9.56934e-01
