0.050	960.17822	3.87280e+01
0.100	1087.67810	5.77197e+01
0.150	1573.01319	1.98630e+02
0.200	1961.22206	1.19012e+02
0.250	2179.83517	1.52948e+02
0.300	2341.10943	1.55745e+02
0.350	2413.64913	1.28746e+02
0.400	2393.48965	1.85071e+02
0.450	2467.45074	1.85290e+02
0.500	2479.08676	1.16760e+02
0.550	2661.84434	1.79349e+02
0.600	2637.57982	1.27376e+02
0.650	2766.10832	1.02598e+02
0.700	2745.25907	2.19415e+02
0.750	2805.37493	1.88744e+02
0.800	2763.27902	1.58695e+02
0.850	2762.29028	2.18703e+02
0.900	2919.13741	1.84548e+02
0.950	2822.98201	2.19022e+02
1.000	2905.49620	1.75803e+02
1.050	3005.66833	1.65326e+02
