0.050	9.50936	6.15696e-01
0.100	10.67261	9.01477e-01
0.150	15.51616	1.25324e+00
0.200	20.47043	1.66926e+00
0.250	23.05531	1.31033e+00
0.300	24.66215	1.49465e+00
0.350	27.77782	1.34624e+00
0.400	28.42335	1.59954e+00
0.450	29.23561	1.56747e+00
0.500	29.78186	1.41942e+00
0.550	30.74045	1.00148e+00
0.600	31.60316	9.09196e-01
0.650	31.56111	1.20053e+00
0.700	32.63627	9.94887e-01
0.750	32.14530	1.22021e+00
0.800	33.01424	1.31350e+00
0.850	33.19319	1.23098e+00
0.900	32.98302	9.35727e-01
0.950	34.18025	9.75241e-01
1.000	34.63194	1.14991e+00
1.050	34.06610	1.13901e+00
