0.050	2212.48579	9.78337e+01
0.100	4623.42558	8.30888e+02
0.150	6267.28910	3.87965e+02
0.200	7877.90023	3.27227e+02
0.250	8732.83538	3.14439e+02
0.300	9237.01761	5.50635e+02
0.350	9575.63283	3.58650e+02
0.400	9895.17665	2.33346e+02
0.450	9860.06052	3.02263e+02
0.500	9799.41684	4.00989e+02
0.550	10106.82647	3.23899e+02
0.600	10114.32155	3.77720e+02
0.650	10257.67890	5.53964e+02
0.700	10304.22851	3.62406e+02
0.750	10494.07174	4.21983e+02
0.800	10505.59065	3.54803e+02
0.850	10427.76936	3.43109e+02
0.900	10521.75531	3.93338e+02
0.950	10717.04788	4.03233e+02
1.000	10356.51902	4.28831e+02
1.050	10950.40962	3.42275e+02
