0.050	1994.75072	6.39078e+01
0.100	3096.11672	3.25519e+02
0.150	4992.70563	5.46685e+02
0.200	7012.34293	5.31437e+02
0.250	7849.20132	3.35652e+02
0.300	8437.66237	5.43919e+02
0.350	9058.26188	4.92075e+02
0.400	9368.65175	4.74305e+02
0.450	9001.34802	7.16323e+02
0.500	9076.81588	5.55150e+02
0.550	9727.21958	6.40163e+02
0.600	9697.05435	5.79272e+02
0.650	9784.02944	5.18438e+02
0.700	10024.77817	5.30736e+02
0.750	10207.01944	5.34402e+02
0.800	10385.34698	6.04566e+02
0.850	10379.33952	4.83413e+02
0.900	10411.11846	5.49148e+02
0.950	10493.31613	4.22925e+02
1.000	10447.37133	6.89266e+02
1.050	10349.16603	5.92769e+02
