0.050	2413.52779	2.35338e+02
0.100	4738.47914	4.92091e+02
0.150	6753.45761	5.73581e+02
0.200	8145.73575	3.63092e+02
0.250	8803.00396	3.69293e+02
0.300	9445.17559	1.81053e+02
0.350	9893.08650	3.40326e+02
0.400	9953.26333	2.17758e+02
0.450	10240.84332	4.04663e+02
0.500	10316.84434	3.36415e+02
0.550	10283.19982	4.66012e+02
0.600	10834.14977	3.99428e+02
0.650	10661.29045	2.50228e+02
0.700	10728.08356	6.22437e+02
0.750	10753.03559	3.56748e+02
0.800	10864.91029	2.56308e+02
0.850	11199.21327	3.83235e+02
0.900	10855.17154	5.90905e+02
0.950	11066.33524	2.32106e+02
1.000	11027.59024	4.76179e+02
1.050	11195.97109	2.91079e+02
