0.050	57.50352	8.79352e+00
0.100	114.12458	1.17961e+01
0.150	168.87328	1.75662e+01
0.200	215.43419	1.14869e+01
0.250	244.13582	2.25050e+01
0.300	255.30851	2.02880e+01
0.350	257.30084	1.55606e+01
0.400	278.84158	2.32514e+01
0.450	279.30439	2.75083e+01
0.500	278.47741	3.36207e+01
0.550	279.62897	2.76847e+01
0.600	286.77781	1.87887e+01
0.650	315.28637	2.79013e+01
0.700	298.88273	2.81925e+01
0.750	295.76755	2.43686e+01
0.800	296.36798	2.93000e+01
0.850	300.67173	1.85347e+01
0.900	299.31983	2.97454e+01
0.950	296.37127	1.63513e+01
1.000	313.24141	2.11231e+01
1.050	298.47641	2.03569e+01
