0.050	54.68080	6.51819e+00
0.100	96.16809	1.46448e+01
0.150	164.40630	1.88107e+01
0.200	200.81375	2.25730e+01
0.250	231.39365	2.49190e+01
0.300	242.13052	1.44615e+01
0.350	251.74944	1.25745e+01
0.400	265.85638	3.32202e+01
0.450	273.41320	1.61674e+01
0.500	279.43909	2.82163e+01
0.550	270.75026	1.15005e+01
0.600	292.67719	1.78164e+01
0.650	297.40267	1.91421e+01
0.700	289.20815	2.23631e+01
0.750	288.26995	3.18081e+01
0.800	302.44868	2.13567e+01
0.850	307.57630	2.48754e+01
0.900	283.94587	2.84940e+01
0.950	292.90886	3.11286e+01
1.000	306.26823	2.34197e+01
1.050	303.30282	2.66847e+01
