0.050	44.38198	3.70996e+00
0.100	70.49164	1.00946e+01
0.150	137.12693	1.93149e+01
0.200	195.96584	2.07904e+01
0.250	234.92874	1.96813e+01
0.300	243.64617	2.57608e+01
0.350	249.64577	2.56235e+01
0.400	280.72586	2.21480e+01
0.450	268.66255	2.22404e+01
0.500	289.81951	3.55146e+01
0.550	296.92207	1.32812e+01
0.600	306.48975	1.80749e+01
0.650	306.94088	1.98750e+01
0.700	310.27659	2.66236e+01
0.750	329.51256	3.46582e+01
0.800	328.64520	2.73209e+01
0.850	303.91118	3.17624e+01
0.900	329.83694	2.34315e+01
0.950	324.08949	2.58209e+01
1.000	314.39499	2.92134e+01
1.050	319.34373	3.13513e+01
