0.050	1971.14055	1.13429e+02
0.100	2919.87947	3.02818e+02
0.150	5056.95983	6.72426e+02
0.200	7014.11522	4.55871e+02
0.250	7869.57676	5.22965e+02
0.300	8496.95800	5.25915e+02
0.350	8777.71439	5.27220e+02
0.400	9105.42020	6.76058e+02
0.450	9125.46892	4.57704e+02
0.500	8950.28179	7.66623e+02
0.550	9439.77017	4.97936e+02
0.600	9888.20891	4.55356e+02
0.650	9726.49913	4.38575e+02
0.700	9766.84661	6.02193e+02
0.750	10129.83442	6.68701e+02
0.800	10204.19265	5.90248e+02
0.850	10438.17523	4.08011e+02
0.900	10268.56784	3.29299e+02
0.950	10298.40539	5.26505e+02
1.000	10386.49300	5.33441e+02
1.050	10603.53478	7.68692e+02
