0.050	905.76168	2.36052e+01
0.100	1060.98799	5.36971e+01
0.150	1167.49463	5.07490e+01
0.200	1340.09070	5.39694e+01
0.250	1439.98147	5.67001e+01
0.300	1550.32076	4.23173e+01
0.350	1583.65866	6.02236e+01
0.400	1629.56695	1.05687e+02
0.450	1676.01676	6.56835e+01
0.500	1670.09405	5.27747e+01
0.550	1689.37462	1.10939e+02
0.600	1761.56901	1.00230e+02
0.650	1744.52592	7.81210e+01
0.700	1766.63715	8.87265e+01
0.750	1806.30094	1.01164e+02
0.800	1846.05613	1.27277e+02
0.850	1816.87844	8.31778e+01
0.900	1767.18422	1.08231e+02
0.950	1779.03652	1.73002e+02
1.000	1877.10054	9.25620e+01
1.050	1868.73042	1.13294e+02
