0.050	9.18376	2.59071e-01
0.100	10.14011	4.40887e-01
0.150	12.06056	7.15242e-01
0.200	13.71936	5.75481e-01
0.250	15.21047	9.61010e-01
0.300	15.70158	8.03339e-01
0.350	16.53994	2.72466e-01
0.400	17.05011	8.52662e-01
0.450	17.51288	6.60348e-01
0.500	18.47873	8.68675e-01
0.550	18.52146	1.04460e+00
0.600	18.46604	8.40758e-01
0.650	18.97555	9.11123e-01
0.700	19.05455	9.26164e-01
0.750	18.46426	5.65701e-01
0.800	19.93359	7.17110e-01
0.850	19.73651	6.85541e-01
0.900	19.79264	8.62629e-01
0.950	19.31682	6.81492e-01
1.000	20.24943	1.12350e+00
1.050	20.17599	3.69444e-01
