0.050	935.51230	5.71926e+01
0.100	1110.61207	9.04604e+01
0.150	1514.79539	9.22246e+01
0.200	1864.14657	1.18301e+02
0.250	2066.17738	1.96310e+02
0.300	2204.39054	1.58095e+02
0.350	2206.83231	1.61040e+02
0.400	2320.65994	1.90654e+02
0.450	2400.85399	1.95727e+02
0.500	2502.01725	1.52199e+02
0.550	2481.60553	1.20525e+02
0.600	2424.92857	1.56352e+02
0.650	2608.26723	1.64645e+02
0.700	2553.67837	1.36924e+02
0.750	2628.00232	2.35213e+02
0.800	2679.87427	2.07922e+02
0.850	2598.91770	2.37771e+02
0.900	2715.71115	1.57661e+02
0.950	2703.65469	1.95720e+02
1.000	2677.89113	1.37483e+02
1.050	2780.30927	2.55268e+02
