0.050	52.06993	4.50182e+00
0.100	99.24129	1.65999e+01
0.150	156.82563	1.13961e+01
0.200	222.08752	2.69110e+01
0.250	234.08160	1.70562e+01
0.300	250.24544	2.40644e+01
0.350	253.90489	9.91789e+00
0.400	274.48947	3.81747e+01
0.450	295.67732	2.89866e+01
0.500	277.96079	4.18142e+01
0.550	288.41379	3.49052e+01
0.600	299.14117	3.06477e+01
0.650	319.80991	2.92736e+01
0.700	301.73514	2.83920e+01
0.750	292.31879	3.29770e+01
0.800	293.96193	3.48967e+01
0.850	300.55102	1.89476e+01
0.900	317.87333	3.26857e+01
0.950	300.42418	2.88014e+01
1.000	309.52364	4.12536e+01
1.050	312.33774	3.21896e+01
