0.050	50.60905	8.09393e+00
0.100	91.69740	1.65094e+01
0.150	168.55312	2.66788e+01
0.200	196.05576	1.73606e+01
0.250	250.16563	2.17154e+01
0.300	245.29678	2.02303e+01
0.350	240.31460	1.16522e+01
0.400	266.09608	1.59328e+01
0.450	271.32002	1.91851e+01
0.500	297.35826	2.49910e+01
0.550	280.52736	2.98853e+01
0.600	300.18885	3.00054e+01
0.650	313.23245	1.81563e+01
0.700	305.46300	2.48681e+01
0.750	303.11730	1.73402e+01
0.800	289.48118	2.22695e+01
0.850	310.70651	3.79953e+01
0.900	307.70965	2.51356e+01
0.950	294.30284	2.49049e+01
1.000	306.68996	1.81402e+01
1.050	300.10439	3.66566e+01
