0.050	9.65957	3.06295e-01
0.100	11.59510	6.03582e-01
0.150	15.85669	9.10834e-01
0.200	20.24492	1.33497e+00
0.250	22.66177	1.45185e+00
0.300	24.63110	1.56585e+00
0.350	26.39504	1.87965e+00
0.400	28.36145	1.47060e+00
0.450	27.93040	1.24837e+00
0.500	29.58294	1.62771e+00
0.550	30.54439	7.97638e-01
0.600	30.35775	8.21845e-01
0.650	30.65991	1.00604e+00
0.700	31.29698	9.94482e-01
0.750	31.67082	1.08903e+00
0.800	31.80729	1.28919e+00
0.850	31.88454	1.07657e+00
0.900	32.71290	7.14165e-01
0.950	32.68530	5.73915e-01
1.000	33.13215	1.08344e+00
1.050	32.78120	1.06206e+00
