0.050	910.39757	5.16342e+01
0.100	1042.33121	6.07923e+01
0.150	1171.83734	5.66270e+01
0.200	1326.49575	4.41214e+01
0.250	1424.23925	8.02663e+01
0.300	1493.34704	5.90457e+01
0.350	1588.95823	5.59760e+01
0.400	1572.86977	7.57233e+01
0.450	1631.31686	6.34217e+01
0.500	1691.49601	1.03955e+02
0.550	1687.23822	5.68731e+01
0.600	1663.62082	7.67168e+01
0.650	1658.78444	8.72311e+01
0.700	1729.92234	7.09711e+01
0.750	1665.66558	6.51743e+01
0.800	1709.15991	9.03457e+01
0.850	1737.41133	8.96458e+01
0.900	1764.46995	7.80560e+01
0.950	1802.11826	1.28043e+02
1.000	1774.98642	6.96278e+01
1.050	1733.11852	6.34431e+01
