0.050	9.27551	5.63201e-01
0.100	10.62580	8.11217e-01
0.150	12.26223	6.87782e-01
0.200	13.71028	5.25830e-01
0.250	14.84594	8.10489e-01
0.300	15.49331	5.74751e-01
0.350	16.87123	6.96402e-01
0.400	16.95326	9.87910e-01
0.450	17.81231	7.83103e-01
0.500	18.36121	9.28790e-01
0.550	18.66068	4.20200e-01
0.600	18.66547	1.19714e+00
0.650	19.11957	6.67419e-01
0.700	19.12939	5.51887e-01
0.750	19.48649	1.05163e+00
0.800	19.70120	7.37146e-01
0.850	19.41009	6.97637e-01
0.900	20.36788	6.08887e-01
0.950	20.37343	8.35335e-01
1.000	20.23488	6.85417e-01
1.050	20.06569	7.39554e-01
