0.050	909.39235	4.75892e+01
0.100	1010.24306	4.49694e+01
0.150	1182.17894	4.90141e+01
0.200	1325.76969	5.32783e+01
0.250	1408.71432	6.11366e+01
0.300	1531.91451	7.29911e+01
0.350	1594.45039	5.89603e+01
0.400	1639.46406	9.94896e+01
0.450	1623.29058	6.69698e+01
0.500	1681.58362	9.96011e+01
0.550	1691.47184	8.84462e+01
0.600	1688.66804	9.81482e+01
0.650	1805.17915	9.01265e+01
0.700	1751.66121	1.00131e+02
0.750	1740.06755	6.72422e+01
0.800	1777.25473	1.54403e+02
0.850	1803.02966	1.16544e+02
0.900	1738.82855	7.36656e+01
0.950	1823.61591	1.15262e+02
1.000	1812.90413	1.14922e+02
1.050	1765.60443	6.26523e+01
