0.050	953.97797	4.55181e+01
0.100	1111.74023	5.63168e+01
0.150	1487.37084	1.38510e+02
0.200	1871.60089	1.15324e+02
0.250	2046.94570	1.56316e+02
0.300	2314.34524	1.50638e+02
0.350	2315.44542	1.04154e+02
0.400	2372.00565	1.71393e+02
0.450	2462.41945	1.77621e+02
0.500	2581.27365	1.78031e+02
0.550	2549.78529	1.06895e+02
0.600	2615.09744	1.97760e+02
0.650	2688.03222	1.72193e+02
0.700	2629.47072	2.99840e+02
0.750	2617.77627	1.87139e+02
0.800	2771.57909	1.68980e+02
0.850	2815.84457	1.11060e+02
0.900	2645.21156	2.60559e+02
0.950	2807.83517	1.61048e+02
1.000	2814.84442	1.40393e+02
1.050	2866.20566	1.30049e+02
