0.050	9.21829	4.64064e-01
0.100	10.60808	5.88765e-01
0.150	12.04209	8.48809e-01
0.200	14.35865	7.67100e-01
0.250	14.87572	8.63530e-01
0.300	16.27774	1.07154e+00
0.350	16.68435	1.05180e+00
0.400	17.42465	8.79210e-01
0.450	17.85596	6.37467e-01
0.500	18.09389	1.16551e+00
0.550	19.09644	1.09888e+00
0.600	19.04730	5.72470e-01
0.650	19.28539	5.74887e-01
0.700	19.79845	9.12948e-01
0.750	20.26406	1.48702e+00
0.800	20.06988	6.72030e-01
0.850	20.18600	9.35889e-01
0.900	20.39306	1.10311e+00
0.950	20.68169	9.54775e-01
1.000	20.69881	8.58175e-01
1.050	20.81260	6.93824e-01
