0.050	943.90293	3.42878e+01
0.100	1094.55301	5.97618e+01
0.150	1500.46515	1.46405e+02
0.200	1961.28273	1.84719e+02
0.250	2150.79368	8.76080e+01
0.300	2302.94547	1.59515e+02
0.350	2493.66200	1.69497e+02
0.400	2399.16982	6.77187e+01
0.450	2531.93545	1.58642e+02
0.500	2525.80016	1.88143e+02
0.550	2623.13484	1.86126e+02
0.600	2597.91319	1.05209e+02
0.650	2685.88288	2.64040e+02
0.700	2756.07683	2.45830e+02
0.750	2909.96928	9.87564e+01
0.800	2862.49739	1.36268e+02
0.850	2884.27491	9.29924e+01
0.900	2831.35868	1.96333e+02
0.950	2850.07934	1.97116e+02
1.000	2789.47184	2.10921e+02
1.050	2965.16714	1.79747e+02
