0.050	45.93117	5.03481e+00
0.100	79.78815	1.20936e+01
0.150	143.13759	2.41269e+01
0.200	206.70245	2.50601e+01
0.250	240.57361	1.84926e+01
0.300	257.50535	3.13279e+01
0.350	269.19858	3.32038e+01
0.400	283.87240	2.17395e+01
0.450	291.05513	2.98252e+01
0.500	301.14027	2.42414e+01
0.550	303.58591	3.21975e+01
0.600	307.70048	3.40847e+01
0.650	327.80082	1.92984e+01
0.700	312.74077	1.67487e+01
0.750	293.71737	3.75168e+01
0.800	306.64011	2.16768e+01
0.850	318.10110	1.85645e+01
0.900	322.02451	2.98451e+01
0.950	316.46696	3.14262e+01
1.000	319.20338	3.44903e+01
1.050	306.57591	2.43008e+01
