0.48983	2.31021e-01
0.65623	9.23224e-02
0.61562	1.20915e-01
0.54591	1.55803e-01
0.55839	1.67209e-01
0.56699	1.41075e-01
0.50471	1.48946e-01
0.51452	1.46452e-01
0.50446	1.23842e-01
0.44104	1.49409e-01
0.43704	1.73938e-01
0.50443	8.34574e-02
0.40269	1.97986e-01
0.37743	1.46478e-01
0.37027	1.42637e-01
0.35045	1.13485e-01
0.37011	1.26093e-01
0.33961	1.39868e-01
0.38495	1.07847e-01
0.37187	9.31329e-02
0.27573	1.23779e-01
0.27189	1.31134e-01
0.33017	7.68487e-02
0.20051	8.71448e-02
0.20783	9.05912e-02
0.19981	8.60971e-02
0.20555	1.17039e-01
0.27847	1.09430e-01
0.22765	1.30651e-01
0.23140	1.31026e-01
0.19632	9.00956e-02
0.25363	6.91670e-02
0.23881	8.42894e-02
0.20737	9.62705e-02
0.20031	1.04010e-01
0.16364	3.90084e-02
0.18909	9.64170e-02
0.21286	1.18958e-01
0.16947	5.40843e-02
0.18885	2.83069e-02
0.21933	9.89085e-02
0.19983	8.56430e-02
0.19333	9.90779e-02
0.13376	5.66331e-02
0.15119	7.22597e-02
0.18075	9.79133e-02
0.19789	6.83895e-02
0.16974	6.66124e-02
0.15215	7.47597e-02
0.23124	9.48574e-02
0.18432	7.79386e-02
0.22559	9.49527e-02
0.15505	8.01699e-02
0.19786	6.30543e-02
0.21119	8.61179e-02
0.17530	9.46042e-02
0.18190	9.77282e-02
0.21123	9.79972e-02
0.25017	7.17211e-02
0.18875	7.28930e-02
0.17849	6.48905e-02
0.20821	5.27848e-02
0.21994	7.97756e-02
0.18834	1.25043e-01
0.16797	9.38194e-02
0.17370	1.09298e-01
0.18977	9.18163e-02
0.14096	1.07952e-01
0.13713	9.81669e-02
0.19103	1.04801e-01
0.17507	7.70455e-02
0.18866	9.90077e-02
0.19131	9.66464e-02
0.21964	6.25210e-02
0.19992	6.92047e-02
0.20769	8.52116e-02
0.17499	8.38296e-02
0.14662	8.28766e-02
0.17738	1.05305e-01
0.18244	8.56439e-02
0.17459	1.04028e-01
0.20424	6.57900e-02
0.16302	8.66034e-02
0.15872	6.11530e-02
0.15671	8.02321e-02
0.15938	6.96398e-02
0.17344	8.48241e-02
0.16708	8.86896e-02
0.18277	7.77048e-02
0.17786	7.29462e-02
0.19202	6.82103e-02
0.15163	8.65178e-02
0.22129	9.56826e-02
0.18508	1.06173e-01
0.19487	9.61190e-02
0.20797	6.42175e-02
0.18261	9.38944e-02
0.15834	6.89587e-02
0.22115	6.51460e-02
0.16394	8.37377e-02
0.14712	6.43442e-02
0.18162	9.65382e-02
0.19126	9.66955e-02
0.14537	8.22477e-02
0.14207	7.63057e-02
0.17194	7.81749e-02
0.17194	7.81749e-02
0.19075	9.72773e-02
0.16791	1.02653e-01
0.19899	1.05847e-01
0.20054	1.03831e-01
0.20660	9.82733e-02
0.19307	1.15580e-01
0.20003	1.19979e-01
0.22955	1.08787e-01
0.22991	1.08652e-01
0.24503	9.62522e-02
0.25260	6.62311e-02
0.21201	5.58416e-02
0.21129	5.02084e-02
0.19511	6.77465e-02
0.21303	7.49253e-02
0.21192	8.65158e-02
0.21258	8.85719e-02
0.21258	8.85719e-02
0.20194	9.49535e-02
0.20293	1.14511e-01
0.15043	6.37953e-02
0.15043	6.37953e-02
0.14317	7.32346e-02
0.16340	6.88587e-02
0.16818	6.91296e-02
0.23201	7.61732e-02
0.22942	5.87954e-02
0.22942	5.87954e-02
0.22417	5.91817e-02
0.23343	7.38703e-02
0.21749	8.75486e-02
0.21525	8.95935e-02
0.19220	4.16623e-02
0.24147	8.97246e-02
0.24915	8.50278e-02
0.22031	9.17997e-02
0.18950	9.23160e-02
0.23313	1.25241e-01
0.29686	1.22894e-01
0.30997	1.29006e-01
0.28751	1.09871e-01
0.28458	1.32365e-01
0.28458	1.32365e-01
0.24993	1.18277e-01
0.32785	1.13451e-01
0.32204	1.22608e-01
0.32204	1.22608e-01
0.32324	1.22038e-01
0.29236	1.16232e-01
0.28553	1.07830e-01
0.27030	8.84152e-02
0.31254	7.30168e-02
0.30888	7.80929e-02
0.28070	9.66133e-02
0.26853	1.01327e-01
0.25553	1.01254e-01
0.27125	1.07001e-01
0.25373	1.13760e-01
0.23369	1.25462e-01
0.26239	1.24308e-01
0.23958	1.24290e-01
0.23958	1.24290e-01
0.28092	1.44395e-01
0.27086	1.48617e-01
0.34094	1.43291e-01
0.34709	1.41650e-01
0.34413	1.02145e-01
0.32303	1.07386e-01
0.29339	1.32939e-01
0.29339	1.32939e-01
0.26898	1.40623e-01
0.24032	1.58230e-01
0.25531	1.34951e-01
0.27966	1.29955e-01
0.28571	1.35998e-01
0.31543	1.34637e-01
0.35130	1.22116e-01
0.32351	1.06647e-01
0.31994	9.77028e-02
0.29557	1.14450e-01
0.35433	1.18494e-01
0.35647	1.21624e-01
0.38959	7.38016e-02
0.35138	1.26504e-01
0.35893	8.61301e-02
0.35089	9.27314e-02
0.34177	1.12367e-01
0.35764	1.17929e-01
0.35764	1.17929e-01
0.35641	1.12933e-01
0.34424	1.17829e-01
0.35080	1.04692e-01
0.36856	1.06928e-01
0.34391	1.36250e-01
0.34794	1.33268e-01
0.37452	1.09690e-01
0.38771	1.18577e-01
0.39699	1.18678e-01
0.42797	7.28363e-02
0.42797	7.28363e-02
0.37879	1.30576e-01
0.35812	1.20713e-01
0.36693	1.26519e-01
0.36527	1.27227e-01
0.35725	1.24726e-01
0.35470	1.45016e-01
0.34860	1.40169e-01
0.36068	1.53781e-01
0.36733	1.60500e-01
0.36742	1.52629e-01
0.36880	1.53104e-01
0.39165	1.16226e-01
0.39165	1.16226e-01
0.42356	7.89335e-02
0.39892	1.04292e-01
0.40782	1.15624e-01
0.41019	1.15330e-01
0.41090	1.15354e-01
0.41663	1.05805e-01
0.42545	1.20899e-01
0.42133	1.30889e-01
0.40970	1.17379e-01
0.38607	1.53295e-01
0.40948	1.30571e-01
0.40057	1.40389e-01
0.40057	1.40389e-01
0.39503	1.43333e-01
0.44710	1.16865e-01
0.45619	1.21204e-01
0.46415	1.39747e-01
0.46548	1.40743e-01
0.46111	1.28506e-01
0.47705	1.28572e-01
0.46884	1.20797e-01
0.45791	1.39586e-01
0.47433	1.00392e-01
0.49755	9.30649e-02
0.51328	5.26344e-02
0.47132	1.04582e-01
0.47282	1.05020e-01
0.48915	8.13220e-02
0.48915	8.13220e-02
0.49314	9.48704e-02
0.50869	1.13957e-01
0.49798	1.70158e-01
0.49798	1.70158e-01
0.52339	1.47023e-01
0.52339	1.47023e-01
0.52941	1.45477e-01
0.51519	1.33929e-01
0.51500	1.34506e-01
0.52700	1.38166e-01
0.50973	1.50778e-01
0.51161	1.36393e-01
0.50754	1.27199e-01
0.50175	1.13543e-01
0.49797	1.31303e-01
0.49866	1.31676e-01
0.49754	1.33324e-01
0.50450	1.37533e-01
0.50136	1.32323e-01
0.52246	1.11380e-01
0.52584	1.13165e-01
0.53214	9.96643e-02
0.54050	8.98220e-02
0.53858	8.96328e-02
0.54366	9.09285e-02
0.53745	1.55460e-01
0.53454	1.49018e-01
0.58115	5.59278e-02
0.59179	4.69387e-02
0.60105	6.57075e-02
0.61055	6.55145e-02
0.60826	8.66170e-02
0.60367	8.38656e-02
0.60367	8.38656e-02
0.60367	8.38656e-02
0.59131	8.95531e-02
0.58137	1.44955e-01
0.58549	1.45328e-01
0.58834	1.46681e-01
0.57466	1.52390e-01
0.59791	8.75220e-02
0.59791	8.75220e-02
0.59547	8.95814e-02
0.60234	8.76046e-02
0.60243	8.76622e-02
0.59913	8.52055e-02
0.54817	1.86571e-01
0.54978	1.87751e-01
0.59818	7.80630e-02
0.59704	8.04822e-02
0.60020	8.28886e-02
0.60271	8.54168e-02
0.61729	8.17221e-02
0.63131	9.04149e-02
0.63488	7.83406e-02
0.60121	1.07026e-01
0.62262	7.98793e-02
0.62398	6.36293e-02
0.60143	8.42032e-02
0.59982	8.56425e-02
0.61688	7.02215e-02
0.61706	7.02491e-02
0.63318	8.38554e-02
0.60380	1.36379e-01
0.61402	1.05522e-01
0.61569	1.06760e-01
0.60648	9.36774e-02
0.60292	9.06188e-02
0.60785	5.83097e-02
0.60785	5.83097e-02
0.60440	5.78403e-02
0.57243	1.37390e-01
0.57691	1.40672e-01
0.57502	1.39813e-01
0.57502	1.39813e-01
0.57493	1.38351e-01
0.59832	1.42608e-01
0.60646	1.47960e-01
0.59401	1.48022e-01
0.58358	1.47045e-01
0.60909	1.02833e-01
0.60909	1.02833e-01
0.60597	1.10571e-01
0.60597	1.10571e-01
0.62913	9.42042e-02
0.62913	9.42042e-02
0.63790	7.12691e-02
0.64348	6.47621e-02
0.65312	7.23029e-02
0.64375	7.72511e-02
0.63350	7.07059e-02
0.61863	1.09110e-01
0.59121	1.32221e-01
0.60326	1.38693e-01
0.61994	1.19643e-01
0.61994	1.19643e-01
0.61110	1.19165e-01
0.63262	1.21321e-01
0.62180	1.12096e-01
0.59970	1.95264e-01
0.64531	8.03588e-02
0.64531	8.03588e-02
0.64182	8.39674e-02
0.64182	8.39674e-02
0.62810	8.45230e-02
0.62810	8.45230e-02
0.62090	8.13787e-02
0.62117	8.11316e-02
0.60582	1.48405e-01
0.60079	1.49181e-01
0.60741	1.53918e-01
0.62883	1.63295e-01
0.62284	1.60408e-01
0.63389	1.20321e-01
0.62796	1.22912e-01
0.62910	1.23187e-01
0.67254	7.45599e-02
0.67346	6.18147e-02
0.67836	6.33641e-02
0.65768	6.57704e-02
0.65768	6.57704e-02
0.64997	7.00439e-02
0.65260	7.22131e-02
0.63347	7.98006e-02
0.64587	7.27796e-02
0.64355	9.10740e-02
0.63738	9.88490e-02
0.60211	1.36383e-01
0.59954	1.37700e-01
0.61349	1.40431e-01
0.62532	1.42657e-01
0.60757	1.73862e-01
0.65807	7.71252e-02
0.68165	6.56935e-02
0.67559	6.99754e-02
0.67559	6.99754e-02
0.69679	4.51727e-02
0.69830	4.47066e-02
0.69483	5.17849e-02
0.68895	4.45962e-02
0.71274	5.86832e-02
0.70318	5.41084e-02
0.70058	5.52610e-02
0.68657	7.32742e-02
0.70260	8.77121e-02
0.73010	6.38839e-02
0.71965	7.30341e-02
0.71965	7.30296e-02
0.71208	6.43381e-02
0.71208	6.43381e-02
0.71450	6.11682e-02
0.71450	6.11682e-02
0.72242	4.82681e-02
0.72086	4.72018e-02
0.72068	4.69361e-02
0.71888	4.44418e-02
0.71735	4.25612e-02
0.72335	2.39262e-02
