0.050	9.12395	3.57125e-01
0.100	10.77982	5.11193e-01
0.150	12.42027	4.81495e-01
0.200	13.74486	7.32618e-01
0.250	15.22727	7.10700e-01
0.300	16.79298	8.31395e-01
0.350	16.72005	6.93714e-01
0.400	18.05148	1.19478e+00
0.450	18.33910	7.78616e-01
0.500	19.02317	8.54871e-01
0.550	19.39199	1.00957e+00
0.600	20.10964	8.83970e-01
0.650	19.83039	9.26971e-01
0.700	20.39429	9.10183e-01
0.750	20.60378	1.03374e+00
0.800	20.90329	1.18930e+00
0.850	21.44045	1.15948e+00
0.900	21.61395	1.10364e+00
0.950	21.29001	1.31859e+00
1.000	20.95696	1.27541e+00
1.050	22.34926	1.40735e+00
