0.050	890.64511	1.88371e+01
0.100	1037.46619	3.64317e+01
0.150	1203.35087	3.40888e+01
0.200	1340.90624	4.87836e+01
0.250	1466.05649	7.96096e+01
0.300	1580.60034	1.08376e+02
0.350	1591.61673	5.96555e+01
0.400	1697.34528	1.35370e+02
0.450	1715.59914	8.65798e+01
0.500	1719.87009	6.84792e+01
0.550	1746.94162	1.03663e+02
0.600	1785.07005	9.38911e+01
0.650	1730.96710	1.13559e+02
0.700	1824.94979	7.92574e+01
0.750	1786.56843	1.03067e+02
0.800	1836.34581	1.28901e+02
0.850	1863.39421	1.14167e+02
0.900	1862.36810	1.60197e+02
0.950	1881.90157	1.64410e+02
1.000	1840.79625	9.91527e+01
1.050	1937.68818	1.16149e+02
