0.050	956.31207	5.68942e+01
0.100	1132.19959	6.98035e+01
0.150	1555.31302	1.78251e+02
0.200	1857.45242	1.20389e+02
0.250	1944.35775	1.19598e+02
0.300	2181.40540	2.38653e+02
0.350	2282.51323	1.31606e+02
0.400	2352.31199	1.49566e+02
0.450	2405.02935	1.18846e+02
0.500	2508.94068	2.19806e+02
0.550	2519.81367	1.54252e+02
0.600	2604.54950	1.80990e+02
0.650	2607.60292	1.60191e+02
0.700	2568.01209	1.33828e+02
0.750	2616.55418	1.57481e+02
0.800	2624.05063	1.56944e+02
0.850	2706.18347	1.02307e+02
0.900	2779.45751	1.05668e+02
0.950	2810.81388	1.38161e+02
1.000	2722.66123	1.53216e+02
1.050	2709.86810	1.84651e+02
