0.050	53.49044	3.88705e+00
0.100	95.26868	1.16188e+01
0.150	169.25044	1.49406e+01
0.200	206.96783	2.15599e+01
0.250	227.35974	3.61450e+01
0.300	243.13194	2.41966e+01
0.350	272.23263	2.03830e+01
0.400	248.06411	2.17099e+01
0.450	277.85349	1.69642e+01
0.500	288.29114	2.30235e+01
0.550	270.78027	2.47198e+01
0.600	291.02251	2.95381e+01
0.650	306.83155	2.33773e+01
0.700	305.37357	3.00207e+01
0.750	307.94623	3.36881e+01
0.800	311.56476	2.83816e+01
0.850	291.63118	2.42541e+01
0.900	298.34622	2.60592e+01
0.950	307.87555	2.34334e+01
1.000	313.77705	2.28000e+01
1.050	333.09288	3.70948e+01
