0.99042	1.26864e-03
0.97545	8.99167e-03
0.96449	1.05816e-02
0.95262	1.61766e-02
0.93138	2.32722e-02
0.92139	3.08110e-02
0.92936	2.19182e-02
0.91564	3.14639e-02
0.90859	3.82648e-02
0.90838	3.16955e-02
0.89739	5.25914e-02
0.90520	4.33457e-02
0.89111	5.26198e-02
0.87639	5.66077e-02
0.86255	6.25169e-02
0.86812	5.65524e-02
0.87148	3.27539e-02
0.84376	5.44693e-02
0.86451	2.43618e-02
0.85326	2.49747e-02
0.85936	1.31234e-02
0.84766	2.10304e-02
0.82929	3.51902e-02
0.83137	2.96121e-02
0.82430	2.88086e-02
0.80620	3.12857e-02
0.81423	4.86113e-02
0.80760	3.84865e-02
0.78241	2.63351e-02
0.79118	3.83329e-02
0.78613	4.20951e-02
0.78664	2.96579e-02
0.75533	5.25999e-02
0.76937	4.09655e-02
0.74763	5.03197e-02
0.73718	3.65910e-02
0.75391	5.12482e-02
0.71929	3.98746e-02
0.72224	3.60502e-02
0.71929	3.00577e-02
0.71525	5.19535e-02
0.71143	3.06606e-02
0.69767	3.76547e-02
0.69490	4.87468e-02
0.70314	3.91551e-02
0.70011	3.77016e-02
0.66658	2.39921e-02
0.66634	4.00921e-02
0.65296	4.93790e-02
0.64839	4.70301e-02
0.64875	3.32287e-02
0.65046	6.02352e-02
0.64282	5.30561e-02
0.62552	4.24419e-02
0.63436	4.62322e-02
0.62910	5.99754e-02
0.60139	3.87204e-02
0.60125	5.40843e-02
0.59995	5.57049e-02
0.57615	5.36856e-02
0.57672	4.33711e-02
0.58532	3.77945e-02
0.56370	5.02247e-02
0.57088	5.23687e-02
0.55912	3.97299e-02
0.54228	5.76310e-02
0.57779	4.55719e-02
0.54023	5.22164e-02
0.54665	6.71531e-02
0.52168	4.34655e-02
0.53343	9.89745e-02
0.54522	5.36035e-02
0.54994	5.04557e-02
0.54156	6.67118e-02
0.55358	5.49878e-02
0.52161	5.90668e-02
0.52313	8.89593e-02
0.53483	7.08787e-02
0.51232	7.69701e-02
0.51450	8.10462e-02
0.48741	7.73550e-02
0.49867	8.49248e-02
0.51679	7.37291e-02
0.48538	5.73163e-02
0.47134	6.55589e-02
0.51102	4.45685e-02
0.46975	6.53178e-02
0.49640	2.82362e-02
0.47323	5.92551e-02
0.43438	6.33894e-02
0.43930	6.73705e-02
0.41689	8.40618e-02
0.43091	8.39725e-02
0.41993	4.59138e-02
0.42636	6.30967e-02
0.37438	6.62109e-02
0.38526	9.99948e-02
0.36213	5.98604e-02
0.36539	7.44014e-02
0.39216	5.09962e-02
0.40291	8.12778e-02
0.41085	8.07622e-02
0.41085	8.07622e-02
0.40448	9.14042e-02
0.39908	7.07816e-02
0.40809	7.71874e-02
0.39077	7.87440e-02
0.39747	7.12152e-02
0.39893	6.46131e-02
0.39655	6.44355e-02
0.41393	7.16785e-02
0.41805	6.79881e-02
0.42791	6.52958e-02
0.44823	7.31730e-02
0.45561	8.23983e-02
0.46118	8.28256e-02
0.44712	1.02400e-01
0.46004	6.64112e-02
0.45069	8.41670e-02
0.46689	9.44501e-02
0.46816	9.54783e-02
0.47715	1.05586e-01
0.47135	9.85539e-02
0.48243	8.98514e-02
0.47585	8.73500e-02
0.48367	1.00434e-01
0.50130	1.02806e-01
0.49933	1.01029e-01
0.50143	1.01294e-01
0.50005	9.93886e-02
0.49071	9.39153e-02
0.48096	9.80406e-02
0.47544	9.48034e-02
0.53168	7.61551e-02
0.53728	8.11596e-02
0.55159	5.54060e-02
0.57087	5.01659e-02
0.56728	5.91671e-02
0.57964	6.74381e-02
0.58839	5.39179e-02
0.57353	7.65024e-02
0.58637	8.04643e-02
0.59448	7.52406e-02
0.59357	7.65062e-02
0.59595	4.38393e-02
0.58632	6.41459e-02
0.58632	6.41459e-02
0.58632	6.41459e-02
0.59597	6.16666e-02
0.60398	6.22219e-02
0.60026	5.94762e-02
0.60141	5.74634e-02
0.60377	6.20589e-02
0.60375	6.20385e-02
0.59647	6.08884e-02
0.59647	6.08884e-02
0.59572	6.13633e-02
0.58910	7.05531e-02
0.58991	7.69259e-02
0.60043	8.18315e-02
0.60043	8.18315e-02
0.60307	8.58034e-02
0.59820	7.86965e-02
0.60565	9.59650e-02
0.62868	8.57195e-02
0.63399	8.54853e-02
0.63351	9.73008e-02
0.63171	9.58875e-02
0.63171	9.58875e-02
0.63191	1.00571e-01
0.61730	9.31230e-02
0.62772	8.43363e-02
0.63286	8.35226e-02
0.64606	9.45122e-02
0.65363	8.07832e-02
0.65637	8.25849e-02
0.65637	8.25849e-02
0.65394	9.35829e-02
0.64975	8.76755e-02
0.65012	8.81477e-02
0.66559	8.60896e-02
0.66996	8.27747e-02
0.67215	8.98090e-02
0.67060	9.28693e-02
0.67156	9.33043e-02
0.67189	8.87436e-02
0.67279	8.97769e-02
0.67334	9.23739e-02
0.69897	9.75370e-02
0.71245	9.66214e-02
0.72627	1.06630e-01
0.72036	1.03952e-01
0.72056	1.10930e-01
0.72287	1.10268e-01
0.72791	9.69639e-02
0.73593	7.03784e-02
0.73593	7.03784e-02
0.73593	7.03784e-02
