0.050	9.41634	6.15631e-01
0.100	10.97338	8.87320e-01
0.150	14.54040	1.18694e+00
0.200	19.91088	1.65896e+00
0.250	22.96025	1.53969e+00
0.300	24.18142	9.81355e-01
0.350	26.23862	9.33701e-01
0.400	26.70221	1.79971e+00
0.450	27.82269	1.38040e+00
0.500	28.57908	1.42648e+00
0.550	29.02604	8.98231e-01
0.600	29.15339	8.68599e-01
0.650	30.13774	8.79718e-01
0.700	29.81584	8.29092e-01
0.750	30.39809	9.18676e-01
0.800	30.70907	1.36742e+00
0.850	30.66414	7.28975e-01
0.900	30.96397	1.13974e+00
0.950	30.86049	7.60650e-01
1.000	30.81081	8.70229e-01
1.050	31.41854	1.04649e+00
