0.050	928.78454	4.34722e+01
0.100	1027.48123	4.23106e+01
0.150	1151.78020	6.01750e+01
0.200	1296.52811	5.77698e+01
0.250	1428.24913	9.30032e+01
0.300	1528.06854	1.01543e+02
0.350	1562.26054	7.17149e+01
0.400	1566.03789	5.25866e+01
0.450	1598.68923	5.80917e+01
0.500	1674.83525	9.70908e+01
0.550	1730.48145	7.75481e+01
0.600	1654.24299	6.48332e+01
0.650	1675.43480	1.03601e+02
0.700	1693.60480	6.64118e+01
0.750	1685.38425	4.95799e+01
0.800	1713.06851	7.49547e+01
0.850	1740.91769	1.10393e+02
0.900	1768.58349	1.10408e+02
0.950	1757.62940	1.22185e+02
1.000	1761.32080	7.87653e+01
1.050	1785.26510	8.05388e+01
