0.050	1992.15222	7.34655e+01
0.100	2907.78079	2.38993e+02
0.150	5155.01428	3.77122e+02
0.200	6723.13778	4.09506e+02
0.250	7517.82097	3.61749e+02
0.300	8536.78645	4.77557e+02
0.350	8858.71332	2.78807e+02
0.400	9061.25178	3.42764e+02
0.450	9402.76904	4.90896e+02
0.500	9471.02172	5.39956e+02
0.550	9303.41342	5.29501e+02
0.600	10006.51892	3.94991e+02
0.650	9907.84893	4.01861e+02
0.700	10379.50231	2.55283e+02
0.750	10235.03469	4.42037e+02
0.800	10474.41218	5.19822e+02
0.850	10307.72994	4.79629e+02
0.900	10587.13557	5.09158e+02
0.950	10566.54690	3.12267e+02
1.000	10412.29320	6.70320e+02
1.050	10793.53245	4.18079e+02
