0.050	2205.83680	1.28231e+02
0.100	4441.64578	5.13106e+02
0.150	6621.30695	4.24269e+02
0.200	7819.55274	4.64367e+02
0.250	8854.49528	3.41493e+02
0.300	9343.06098	3.68728e+02
0.350	9782.24361	3.27177e+02
0.400	9807.85344	4.41338e+02
0.450	9846.08389	6.82167e+02
0.500	10245.13336	4.39714e+02
0.550	9903.01836	3.85762e+02
0.600	10103.29987	4.60271e+02
0.650	10337.40227	4.23837e+02
0.700	10725.38329	3.38502e+02
0.750	10979.03287	4.77654e+02
0.800	10623.55360	2.98975e+02
0.850	10824.39498	5.07750e+02
0.900	10445.23783	4.63378e+02
0.950	10693.81920	3.95422e+02
1.000	10431.05522	3.93155e+02
1.050	10653.96548	4.42987e+02
