0.050	2218.70063	1.04831e+02
0.100	4130.41194	5.56212e+02
0.150	6129.17856	3.76193e+02
0.200	7708.75485	3.14246e+02
0.250	8533.99357	4.83915e+02
0.300	9125.86045	2.63687e+02
0.350	9321.76972	4.39252e+02
0.400	9596.24836	2.45639e+02
0.450	9539.33121	2.93643e+02
0.500	10063.40359	2.14053e+02
0.550	10094.39010	3.52015e+02
0.600	10041.76663	6.11823e+02
0.650	10574.06461	2.86356e+02
0.700	10205.44444	4.05115e+02
0.750	10535.46874	4.73724e+02
0.800	10597.79771	4.01074e+02
0.850	10632.31356	3.58149e+02
0.900	10270.91023	5.67794e+02
0.950	10592.07848	4.03249e+02
1.000	10546.97427	4.26134e+02
1.050	10628.93939	3.97514e+02
