0.050	48.09123	4.81939e+00
0.100	82.24022	1.79656e+01
0.150	162.30409	1.80248e+01
0.200	219.08654	2.36945e+01
0.250	229.01283	2.44922e+01
0.300	257.84859	2.18637e+01
0.350	277.27063	1.98502e+01
0.400	276.74708	2.41630e+01
0.450	282.53339	3.41880e+01
0.500	302.27770	1.97094e+01
0.550	290.19054	1.51922e+01
0.600	298.56040	1.91546e+01
0.650	313.36404	3.35924e+01
0.700	319.18875	2.77032e+01
0.750	316.78335	1.49490e+01
0.800	309.57592	2.11993e+01
0.850	318.48421	3.23588e+01
0.900	314.72431	4.54160e+01
0.950	323.87244	2.34874e+01
1.000	325.14180	2.80624e+01
1.050	332.30522	3.39659e+01
