0.050	9.71079	5.31135e-01
0.100	11.47888	6.37677e-01
0.150	14.85345	1.54779e+00
0.200	19.82149	1.17423e+00
0.250	22.74204	1.43244e+00
0.300	25.51644	7.87324e-01
0.350	26.29574	1.86020e+00
0.400	27.16333	8.67746e-01
0.450	27.72530	1.21736e+00
0.500	29.05082	1.01801e+00
0.550	29.61236	8.58976e-01
0.600	29.47004	1.01752e+00
0.650	30.52923	9.44932e-01
0.700	30.94550	7.84455e-01
0.750	31.27148	7.70281e-01
0.800	31.48973	8.35130e-01
0.850	31.15758	1.32766e+00
0.900	31.75958	5.50657e-01
0.950	32.31068	7.36012e-01
1.000	32.17716	7.33598e-01
1.050	32.65213	6.82595e-01
