0.050	45.43641	5.18577e+00
0.100	71.88359	1.21616e+01
0.150	172.51697	2.51475e+01
0.200	198.02338	1.37477e+01
0.250	230.29070	1.74158e+01
0.300	270.36203	1.90766e+01
0.350	279.85045	2.16498e+01
0.400	271.61914	3.19694e+01
0.450	292.96086	3.04923e+01
0.500	293.25262	2.80103e+01
0.550	321.32158	2.18271e+01
0.600	302.67699	2.95124e+01
0.650	303.60142	1.81584e+01
0.700	318.23369	3.83185e+01
0.750	313.83290	4.16445e+01
0.800	321.25236	2.38329e+01
0.850	333.02289	2.36138e+01
0.900	319.22612	1.92794e+01
0.950	315.33268	3.35479e+01
1.000	318.85382	1.57050e+01
1.050	318.21032	2.33505e+01
