0.050	937.31205	4.95585e+01
0.100	1095.34627	6.24945e+01
0.150	1374.35475	1.03687e+02
0.200	1956.96332	1.28909e+02
0.250	2087.63277	2.16182e+02
0.300	2302.38697	1.48981e+02
0.350	2382.51658	1.35201e+02
0.400	2468.64913	1.81650e+02
0.450	2558.90415	1.81395e+02
0.500	2521.86913	2.12665e+02
0.550	2542.12719	1.27253e+02
0.600	2725.89322	1.28802e+02
0.650	2689.23821	1.32062e+02
0.700	2783.45378	1.57581e+02
0.750	2878.08305	1.87824e+02
0.800	2805.09837	1.88599e+02
0.850	2854.33629	2.14004e+02
0.900	2823.38872	1.59826e+02
0.950	2807.18701	1.98350e+02
1.000	2886.39010	2.25566e+02
1.050	2882.90346	1.29797e+02
