0.050	909.37655	4.74942e+01
0.100	1015.69740	6.76879e+01
0.150	1196.50419	5.32663e+01
0.200	1356.31126	7.32330e+01
0.250	1474.24059	6.74069e+01
0.300	1543.15284	8.85102e+01
0.350	1597.99587	5.44654e+01
0.400	1714.94148	8.43571e+01
0.450	1728.19109	8.23530e+01
0.500	1711.08615	1.05671e+02
0.550	1741.96001	5.38365e+01
0.600	1765.61846	1.20612e+02
0.650	1835.61911	1.30786e+02
0.700	1872.83986	5.76935e+01
0.750	1828.37093	1.04162e+02
0.800	1885.61117	1.17292e+02
0.850	1812.96818	1.32052e+02
0.900	1943.61346	1.08729e+02
0.950	1971.95163	9.64199e+01
1.000	1907.83870	7.71043e+01
1.050	1885.52218	1.26285e+02
