0.0897	0.0901	0.0869	0.0897	0.0121	0.1034	0.0909	0.1596	0.1034	0.0085	0.0085	0.0085	0.0186	0.0186	0.0044	0.0836	0.0186	0.0186	0.0044	0.0044	0.0044	
0.0898	0.0902	0.0870	0.0898	0.0125	0.1038	0.0910	0.1596	0.1038	0.0087	0.0087	0.0087	0.0190	0.0190	0.0046	0.0836	0.0190	0.0190	0.0046	0.0046	0.0046	
0.0899	0.0903	0.0871	0.0899	0.0128	0.1041	0.0911	0.1596	0.1041	0.0089	0.0089	0.0089	0.0194	0.0194	0.0047	0.0836	0.0194	0.0194	0.0047	0.0047	0.0047	
0.0900	0.0904	0.0872	0.0900	0.0131	0.1044	0.0912	0.1596	0.1044	0.0091	0.0091	0.0091	0.0198	0.0198	0.0048	0.0836	0.0198	0.0198	0.0048	0.0048	0.0048	
0.0900	0.0905	0.0873	0.0900	0.0134	0.1046	0.0913	0.1596	0.1046	0.0093	0.0093	0.0093	0.0201	0.0201	0.0049	0.0836	0.0201	0.0201	0.0049	0.0049	0.0049	
0.0901	0.0906	0.0874	0.0901	0.0136	0.1049	0.0913	0.1596	0.1049	0.0094	0.0094	0.0094	0.0204	0.0204	0.0050	0.0837	0.0204	0.0204	0.0050	0.0050	0.0050	
0.0901	0.0906	0.0875	0.0901	0.0139	0.1051	0.0914	0.1596	0.1051	0.0096	0.0096	0.0096	0.0206	0.0206	0.0051	0.0837	0.0206	0.0206	0.0051	0.0051	0.0051	
0.0902	0.0907	0.0875	0.0902	0.0141	0.1052	0.0914	0.1596	0.1052	0.0097	0.0097	0.0097	0.0209	0.0209	0.0052	0.0837	0.0209	0.0209	0.0052	0.0052	0.0052	
0.0902	0.0907	0.0876	0.0902	0.0142	0.1054	0.0915	0.1596	0.1054	0.0098	0.0098	0.0098	0.0211	0.0211	0.0053	0.0837	0.0211	0.0211	0.0053	0.0053	0.0053	
0.0902	0.0908	0.0876	0.0902	0.0144	0.1055	0.0915	0.1596	0.1055	0.0099	0.0099	0.0099	0.0212	0.0212	0.0053	0.0837	0.0212	0.0212	0.0053	0.0053	0.0053	
0.0903	0.0908	0.0877	0.0903	0.0145	0.1057	0.0916	0.1596	0.1057	0.0100	0.0100	0.0100	0.0214	0.0214	0.0054	0.0837	0.0214	0.0214	0.0054	0.0054	0.0054	
0.0903	0.0908	0.0877	0.0903	0.0147	0.1058	0.0916	0.1596	0.1058	0.0101	0.0101	0.0101	0.0216	0.0216	0.0054	0.0837	0.0216	0.0216	0.0054	0.0054	0.0054	
0.0903	0.0909	0.0878	0.0903	0.0148	0.1059	0.0916	0.1596	0.1059	0.0102	0.0102	0.0102	0.0217	0.0217	0.0055	0.0837	0.0217	0.0217	0.0055	0.0055	0.0055	
0.0903	0.0909	0.0878	0.0903	0.0149	0.1060	0.0917	0.1596	0.1060	0.0102	0.0102	0.0102	0.0218	0.0218	0.0055	0.0837	0.0218	0.0218	0.0055	0.0055	0.0055	
0.0903	0.0909	0.0878	0.0903	0.0150	0.1060	0.0917	0.1595	0.1060	0.0103	0.0103	0.0103	0.0219	0.0219	0.0056	0.0837	0.0219	0.0219	0.0056	0.0056	0.0056	
