0.050	9.26788	4.58278e-01
0.100	10.85429	4.78283e-01
0.150	12.21379	5.87557e-01
0.200	13.49222	9.09799e-01
0.250	14.58100	8.26366e-01
0.300	15.76179	8.49205e-01
0.350	16.57463	1.11414e+00
0.400	16.90984	7.23574e-01
0.450	17.44685	6.33085e-01
0.500	18.27963	5.43040e-01
0.550	18.46497	9.07274e-01
0.600	19.16514	1.06987e+00
0.650	18.85432	6.36637e-01
0.700	19.28020	8.52614e-01
0.750	19.24605	7.11758e-01
0.800	19.59665	7.25342e-01
0.850	19.44499	4.54163e-01
0.900	20.27052	8.28284e-01
0.950	20.13166	1.06539e+00
1.000	19.93243	8.47993e-01
1.050	20.52634	7.11881e-01
