0.050	49.13142	5.60761e+00
0.100	84.83616	1.47518e+01
0.150	167.23945	2.12969e+01
0.200	208.69050	1.61214e+01
0.250	254.11161	3.11820e+01
0.300	265.09609	2.27702e+01
0.350	260.04231	2.18780e+01
0.400	272.72016	2.07130e+01
0.450	293.64561	3.91166e+01
0.500	296.84872	2.64976e+01
0.550	309.81164	2.91249e+01
0.600	315.95710	3.36386e+01
0.650	309.90742	3.11187e+01
0.700	311.95151	2.77755e+01
0.750	319.56853	1.80664e+01
0.800	305.14889	3.32344e+01
0.850	324.32506	2.86451e+01
0.900	324.74981	2.52680e+01
0.950	338.30966	2.70584e+01
1.000	333.78695	2.06815e+01
1.050	330.88310	2.29329e+01
