0.050	2008.61895	1.28311e+02
0.100	3241.16568	4.83470e+02
0.150	5556.23530	3.75271e+02
0.200	6855.94869	4.48336e+02
0.250	8174.90497	5.89909e+02
0.300	8664.00610	2.77857e+02
0.350	8828.38559	5.38621e+02
0.400	9127.57794	5.46428e+02
0.450	8971.77545	3.56399e+02
0.500	9205.50891	7.19617e+02
0.550	9620.72938	3.43034e+02
0.600	9783.79459	4.32880e+02
0.650	10089.33078	4.39007e+02
0.700	10370.90466	3.34565e+02
0.750	10292.97886	4.93378e+02
0.800	10363.57850	4.05700e+02
0.850	10261.86273	4.16152e+02
0.900	10347.54013	4.31848e+02
0.950	10547.58818	5.52667e+02
1.000	10822.88652	5.40768e+02
1.050	10491.22189	5.23344e+02
